"calBP","PrDens"
35856,0.000157557083759668
35855,0.000157580635866937
35854,0.000157604185495661
35853,0.00015762773264257
35852,0.000157651277304394
35851,0.000157674819477861
35850,0.0001576983591597
35849,0.000157721896346641
35848,0.000157745431035411
35847,0.000157768963222739
35846,0.000157792492905352
35845,0.000157816020079977
35844,0.000157839544743342
35843,0.000157863066892174
35842,0.0001578865865232
35841,0.000157910103633145
35840,0.000157933618218736
35839,0.000157953621740876
35838,0.000157973623480627
35837,0.000157993623436544
35836,0.00015801362160718
35835,0.000158033617991087
35834,0.00015805361258682
35833,0.000158073605392931
35832,0.000158093596407973
35831,0.000158113585630499
35830,0.000158133573059062
35829,0.000158153558692216
35828,0.000158173542528512
35827,0.000158193524566505
35826,0.000158213504804746
35825,0.000158233483241788
35824,0.000158253459876185
35823,0.000158273434706488
35822,0.00015829340773125
35821,0.000158313378949025
35820,0.000158333348358363
35819,0.000158356627764032
35818,0.00015837990469667
35817,0.000158403179154025
35816,0.000158426451133843
35815,0.000158449720633872
35814,0.000158472987651859
35813,0.000158496252185551
35812,0.000158519514232696
35811,0.00015854277379104
35810,0.000158566030858329
35809,0.000158589285432312
35808,0.000158612537510734
35807,0.000158635787091342
35806,0.000158659034171883
35805,0.000158682278750104
35804,0.00015870552082375
35803,0.000158728760390569
35802,0.000158751997448306
35801,0.000158775231994708
35800,0.000158798464027521
35799,0.000158825094297922
35798,0.000158851721287596
35797,0.000158878344992783
35796,0.000158904965409725
35795,0.000158931582534659
35794,0.000158958196363828
35793,0.000158984806893468
35792,0.000159011414119821
35791,0.000159038018039125
35790,0.00015906461864762
35789,0.000159091215941544
35788,0.000159117809917134
35787,0.000159144400570632
35786,0.000159170987898273
35785,0.000159197571896296
35784,0.00015922415256094
35783,0.000159250729888441
35782,0.000159277303875038
35781,0.000159303874516967
35780,0.000159330441810466
35779,0.000159360206243889
35778,0.000159389966405585
35777,0.000159419722290867
35776,0.00015944947389505
35775,0.000159479221213447
35774,0.000159508964241373
35773,0.00015953870297414
35772,0.000159568437407062
35771,0.000159598167535452
35770,0.000159627893354625
35769,0.000159657614859892
35768,0.000159687332046567
35767,0.000159717044909962
35766,0.000159746753445392
35765,0.000159776457648167
35764,0.000159806157513602
35763,0.000159835853037008
35762,0.000159865544213698
35761,0.000159895231038984
35760,0.000159924913508178
35759,0.000159957878169798
35758,0.000159990837430397
35757,0.00016002379128359
35756,0.000160056739722988
35755,0.000160089682742203
35754,0.000160122620334849
35753,0.000160155552494535
35752,0.000160188479214876
35751,0.000160221400489481
35750,0.000160254316311964
35749,0.000160287226675935
35748,0.000160320131575006
35747,0.000160353031002788
35746,0.000160385924952893
35745,0.000160418813418932
35744,0.000160451696394515
35743,0.000160484573873253
35742,0.000160517445848758
35741,0.000160550312314641
35740,0.000160583173264511
35739,0.000160619108564871
35738,0.000160655036693703
35737,0.00016069095764255
35736,0.000160726871402958
35735,0.000160762777966472
35734,0.000160798677324636
35733,0.000160834569468998
35732,0.000160870454391104
35731,0.000160906332082498
35730,0.000160942202534729
35729,0.000160978065739342
35728,0.000161013921687886
35727,0.000161049770371907
35726,0.000161085611782953
35725,0.000161121445912572
35724,0.000161157272752312
35723,0.000161193092293723
35722,0.000161228904528353
35721,0.000161264709447751
35720,0.000161300507043467
35719,0.000161342720858456
35718,0.000161384924037301
35717,0.000161427116565438
35716,0.000161469298428305
35715,0.000161511469611341
35714,0.000161553630099984
35713,0.000161595779879676
35712,0.000161637918935858
35711,0.000161680047253972
35710,0.000161722164819462
35709,0.000161764271617772
35708,0.000161806367634348
35707,0.000161848452854636
35706,0.000161890527264083
35705,0.000161932590848139
35704,0.000161974643592253
35703,0.000162016685481875
35702,0.000162058716502457
35701,0.000162100736639453
35700,0.000162142745878316
35699,0.000162184850819145
35698,0.000162226945299381
35697,0.000162269029305185
35696,0.000162311102822718
35695,0.000162353165838145
35694,0.000162395218337627
35693,0.00016243726030733
35692,0.000162479291733419
35691,0.00016252131260206
35690,0.000162563322899419
35689,0.000162605322611663
35688,0.000162647311724962
35687,0.000162689290225483
35686,0.000162731258099398
35685,0.000162773215332876
35684,0.00016281516191209
35683,0.000162857097823211
35682,0.000162899023052413
35681,0.000162940937585869
35680,0.000162982841409755
35679,0.000163031195681941
35678,0.000163079535728022
35677,0.000163127861526853
35676,0.000163176173057289
35675,0.000163224470298189
35674,0.000163272753228409
35673,0.000163321021826811
35672,0.000163369276072257
35671,0.000163417515943609
35670,0.000163465741419732
35669,0.000163513952479493
35668,0.000163562149101761
35667,0.000163610331265404
35666,0.000163658498949295
35665,0.000163706652132306
35664,0.000163754790793312
35663,0.00016380291491119
35662,0.000163851024464817
35661,0.000163899119433075
35660,0.000163947199794844
35659,0.000163995150186231
35658,0.000164043085401014
35657,0.000164091005417286
35656,0.000164138910213144
35655,0.000164186799766685
35654,0.000164234674056009
35653,0.000164282533059221
35652,0.000164330376754426
35651,0.000164378205119732
35650,0.000164426018133249
35649,0.000164473815773091
35648,0.000164521598017374
35647,0.000164569364844217
35646,0.000164617116231741
35645,0.000164664852158069
35644,0.000164712572601327
35643,0.000164760277539646
35642,0.000164807966951156
35641,0.000164855640813993
35640,0.000164903299106293
35639,0.000164950698966226
35638,0.000164998081739944
35637,0.000165045447402384
35636,0.000165092795928489
35635,0.000165140127293207
35634,0.000165187441471488
35633,0.000165234738438291
35632,0.000165282018168575
35631,0.000165329280637308
35630,0.000165376525819461
35629,0.00016542375369001
35628,0.000165470964223935
35627,0.000165518157396223
35626,0.000165565333181865
35625,0.000165612491555857
35624,0.000165659632493199
35623,0.000165706755968898
35622,0.000165753861957964
35621,0.000165800950435414
35620,0.00016584802137627
35619,0.000165895205007754
35618,0.000165942371880665
35617,0.0001659895219719
35616,0.000166036655258361
35615,0.000166083771716952
35614,0.000166130871324582
35613,0.000166177954058164
35612,0.000166225019894616
35611,0.000166272068810859
35610,0.000166319100783819
35609,0.000166366115790427
35608,0.000166413113807616
35607,0.000166460094812325
35606,0.000166507058781497
35605,0.00016655400569208
35604,0.000166600935521024
35603,0.000166647848245286
35602,0.000166694743841826
35601,0.00016674162228761
35600,0.000166788483559605
35599,0.000166841627397501
35598,0.000166894749457101
35597,0.000166947849705657
35596,0.00016700092811043
35595,0.000167053984638687
35594,0.000167107019257702
35593,0.000167160031934757
35592,0.00016721302263714
35591,0.000167265991332147
35590,0.000167318937987078
35589,0.000167371862569244
35588,0.000167424765045962
35587,0.000167477645384555
35586,0.000167530503552355
35585,0.000167583339516699
35584,0.000167636153244933
35583,0.000167688944704411
35582,0.000167741713862493
35581,0.000167794460686546
35580,0.000167847185143946
35579,0.000167899887202075
35578,0.000167952566828324
35577,0.00016800522399009
35576,0.00016805785865478
35575,0.000168110470789805
35574,0.000168163060362588
35573,0.000168215627340557
35572,0.000168268171691147
35571,0.000168320693381803
35570,0.000168373192379977
35569,0.000168425668653128
35568,0.000168478122168725
35567,0.000168530552894243
35566,0.000168582960797166
35565,0.000168635345844985
35564,0.0001686877080052
35563,0.000168740047245319
35562,0.000168792363532858
35561,0.000168844656835341
35560,0.0001688969271203
35559,0.000168952274366473
35558,0.000169007595894433
35557,0.000169062891666003
35556,0.000169118161643014
35555,0.000169173405787308
35554,0.000169228624060736
35553,0.000169283816425159
35552,0.000169338982842452
35551,0.000169394123274496
35550,0.000169449237683185
35549,0.000169504326030423
35548,0.000169559388278124
35547,0.000169614424388213
35546,0.000169669434322626
35545,0.00016972441804331
35544,0.00016977937551222
35543,0.000169834306691326
35542,0.000169889211542606
35541,0.00016994409002805
35540,0.000169998942109659
35539,0.000170056675956686
35538,0.000170114379428916
35537,0.000170172052479799
35536,0.000170229695062803
35535,0.000170287307131411
35534,0.000170344888639121
35533,0.000170402439539449
35532,0.000170459959785928
35531,0.000170517449332104
35530,0.000170574908131544
35529,0.000170632336137828
35528,0.000170689733304554
35527,0.000170747099585336
35526,0.000170804434933806
35525,0.000170861739303611
35524,0.000170919012648417
35523,0.000170976254921904
35522,0.000171033466077773
35521,0.00017109064606974
35520,0.000171147794851536
35519,0.000171210821271562
35518,0.00017127380869122
35517,0.000171336757046213
35516,0.000171399666272274
35515,0.000171462536305163
35514,0.00017152536708067
35513,0.000171588158534614
35512,0.000171650910602842
35511,0.000171713623221232
35510,0.00017177629632569
35509,0.000171838929852152
35508,0.000171901523736583
35507,0.000171964077914979
35506,0.000172026592323366
35505,0.000172089066897797
35504,0.00017215150157436
35503,0.000172213896289169
35502,0.000172276250978371
35501,0.000172338565578142
35500,0.000172400840024691
35499,0.000172463263532422
35498,0.000172525648074502
35497,0.000172587993590292
35496,0.000172650300019181
35495,0.000172712567300586
35494,0.000172774795373949
35493,0.000172836984178742
35492,0.00017289913365446
35491,0.000172961243740629
35490,0.0001730233143768
35489,0.000173085345502554
35488,0.000173147337057497
35487,0.000173209288981265
35486,0.00017327120121352
35485,0.000173333073693952
35484,0.000173394906362282
35483,0.000173456699158255
35482,0.000173518452021647
35481,0.000173580164892261
35480,0.000173641837709931
35479,0.000173709616728174
35478,0.000173777349315397
35477,0.000173845035396281
35476,0.000173912674895539
35475,0.000173980267737921
35474,0.000174047813848209
35473,0.000174115313151222
35472,0.000174182765571816
35471,0.000174250171034879
35470,0.000174317529465338
35469,0.000174384840788154
35468,0.000174452104928323
35467,0.000174519321810879
35466,0.000174586491360892
35465,0.000174653613503467
35464,0.000174720688163748
35463,0.000174787715266912
35462,0.000174854694738176
35461,0.000174921626502793
35460,0.000174988510486053
35459,0.000175064357885148
35458,0.000175140145732462
35457,0.000175215873922927
35456,0.00017529154235153
35455,0.000175367150913311
35454,0.000175442699503364
35453,0.000175518188016837
35452,0.000175593616348932
35451,0.000175668984394906
35450,0.000175744292050069
35449,0.00017581953920979
35448,0.00017589472576949
35447,0.000175969851624647
35446,0.000176044916670794
35445,0.00017611992080352
35444,0.000176194863918471
35443,0.000176269745911349
35442,0.000176344566677915
35441,0.000176419326113983
35440,0.000176494024115427
35439,0.000176571996390242
35438,0.000176649904238579
35437,0.00017672774754478
35436,0.000176805526193245
35435,0.000176883240068431
35434,0.000176960889054852
35433,0.000177038473037083
35432,0.000177115991899755
35431,0.000177193445527559
35430,0.000177270833805244
35429,0.000177348156617621
35428,0.000177425413849558
35427,0.000177502605385983
35426,0.000177579731111886
35425,0.000177656790912317
35424,0.000177733784672385
35423,0.000177810712277264
35422,0.000177887573612184
35421,0.000177964368562442
35420,0.000178041097013393
35419,0.000178120364340021
35418,0.000178199558981114
35417,0.000178278680809257
35416,0.000178357729697115
35415,0.000178436705517431
35414,0.000178515608143027
35413,0.000178594437446803
35412,0.00017867319330174
35411,0.000178751875580895
35410,0.00017883048415741
35409,0.000178909018904504
35408,0.000178987479695477
35407,0.000179065866403712
35406,0.000179144178902671
35405,0.000179222417065899
35404,0.000179300580767022
35403,0.00017937866987975
35402,0.000179456684277875
35401,0.000179534623835272
35400,0.000179612488425899
35399,0.000179698391263489
35398,0.000179784200808652
35397,0.000179869916890115
35396,0.000179955539336738
35395,0.000180041067977518
35394,0.000180126502641587
35393,0.000180211843158214
35392,0.000180297089356807
35391,0.000180382241066909
35390,0.000180467298118204
35389,0.000180552260340514
35388,0.000180637127563801
35387,0.000180721899618167
35386,0.000180806576333855
35385,0.000180891157541251
35384,0.000180975643070879
35383,0.00018106003275341
35382,0.000181144326419656
35381,0.000181228523900572
35380,0.000181312625027259
35379,0.000181399098486029
35378,0.000181485467565037
35377,0.000181571732077563
35376,0.000181657891837067
35375,0.000181743946657185
35374,0.000181829896351731
35373,0.000181915740734701
35372,0.000182001479620268
35371,0.000182087112822788
35370,0.000182172640156796
35369,0.000182258061437013
35368,0.000182343376478338
35367,0.000182428585095857
35366,0.000182513687104839
35365,0.000182598682320737
35364,0.000182683570559191
35363,0.000182768351636026
35362,0.000182853025367255
35361,0.000182937591569078
35360,0.000183022050057884
35359,0.000183109602762892
35358,0.000183197043432209
35357,0.000183284371866852
35356,0.000183371587868027
35355,0.000183458691237133
35354,0.000183545681775761
35353,0.000183632559285698
35352,0.000183719323568924
35351,0.000183805974427614
35350,0.000183892511664141
35349,0.000183978935081073
35348,0.000184065244481175
35347,0.000184151439667414
35346,0.000184237520442951
35345,0.00018432348661115
35344,0.000184409337975576
35343,0.000184495074339994
35342,0.000184580695508371
35341,0.000184666201284876
35340,0.000184751591473885
35339,0.000184847511491075
35338,0.000184943287024372
35337,0.000185038917797639
35336,0.000185134403535048
35335,0.000185229743961089
35334,0.000185324938800566
35333,0.000185419987778603
35332,0.000185514890620639
35331,0.000185609647052436
35330,0.000185704256800076
35329,0.000185798719589964
35328,0.000185893035148828
35327,0.000185987203203724
35326,0.000186081223482031
35325,0.000186175095711458
35324,0.000186268819620042
35323,0.000186362394936153
35322,0.000186455821388489
35321,0.000186549098706085
35320,0.000186642226618307
35319,0.000186732987370086
35318,0.000186823607097336
35317,0.000186914085549249
35316,0.000187004422475315
35315,0.00018709461762532
35314,0.000187184670749351
35313,0.000187274581597792
35312,0.000187364349921329
35311,0.00018745397547095
35310,0.000187543457997947
35309,0.000187632797253915
35308,0.000187721992990756
35307,0.000187811044960676
35306,0.000187899952916193
35305,0.00018798871661013
35304,0.000188077335795622
35303,0.000188165810226114
35302,0.000188254139655366
35301,0.000188342323837448
35300,0.000188430362526747
35299,0.00018852341869479
35298,0.000188616312860144
35297,0.000188709044731305
35296,0.000188801614017157
35295,0.000188894020426977
35294,0.000188986263670436
35293,0.000189078343457602
35292,0.000189170259498939
35291,0.000189262011505308
35290,0.000189353599187972
35289,0.000189445022258595
35288,0.000189536280429244
35287,0.000189627373412391
35286,0.000189718300920912
35285,0.000189809062668095
35284,0.000189899658367632
35283,0.000189990087733629
35282,0.000190080350480604
35281,0.000190170446323486
35280,0.000190260374977623
35279,0.000190348099197482
35278,0.000190435664803837
35277,0.000190523071529836
35276,0.000190610319109002
35275,0.000190697407275237
35274,0.000190784335762823
35273,0.000190871104306422
35272,0.000190957712641078
35271,0.000191044160502221
35270,0.000191130447625663
35269,0.000191216573747604
35268,0.000191302538604633
35267,0.000191388341933726
35266,0.00019147398347225
35265,0.000191559462957965
35264,0.000191644780129023
35263,0.00019172993472397
35262,0.000191814926481751
35261,0.000191899755141705
35260,0.000191984420443571
35259,0.000192068612808253
35258,0.000192152640970036
35257,0.000192236504674866
35256,0.000192320203669094
35255,0.000192403737699476
35254,0.000192487106513175
35253,0.000192570309857763
35252,0.000192653347481222
35251,0.000192736219131944
35250,0.000192818924558734
35249,0.000192901463510809
35248,0.000192983835737803
35247,0.000193066040989763
35246,0.000193148079017157
35245,0.000193229949570868
35244,0.000193311652402201
35243,0.000193393187262882
35242,0.000193474553905058
35241,0.000193555752081301
35240,0.000193636781544607
35239,0.000193713309429441
35238,0.000193789685956637
35237,0.000193865910917736
35236,0.000193941984104623
35235,0.000194017905309526
35234,0.000194093674325022
35233,0.000194169290944033
35232,0.000194244754959828
35231,0.000194320066166027
35230,0.000194395224356598
35229,0.00019447022932586
35228,0.000194545080868484
35227,0.000194619778779493
35226,0.000194694322854265
35225,0.000194768712888529
35224,0.000194842948678373
35223,0.00019491703002024
35222,0.000194990956710929
35221,0.000195064728547598
35220,0.000195138345327766
35219,0.000195205570514639
35218,0.000195272665804504
35217,0.000195339631042796
35216,0.000195406466075205
35215,0.000195473170747673
35214,0.000195539744906401
35213,0.000195606188397839
35212,0.000195672501068699
35211,0.000195738682765946
35210,0.000195804733336802
35209,0.000195870652628747
35208,0.00019593644048952
35207,0.000196002096767119
35206,0.000196067621309799
35205,0.000196133013966078
35204,0.000196198274584733
35203,0.000196263403014801
35202,0.000196328399105583
35201,0.000196393262706641
35200,0.000196457993667801
35199,0.000196516601129152
35198,0.000196575099444344
35197,0.0001966334885016
35196,0.000196691768189318
35195,0.000196749938396079
35194,0.000196807999010642
35193,0.000196865949921945
35192,0.000196923791019109
35191,0.000196981522191434
35190,0.000197039143328401
35189,0.000197096654319674
35188,0.000197154055055097
35187,0.000197211345424698
35186,0.000197268525318686
35185,0.000197325594627455
35184,0.000197382553241579
35183,0.00019743940105182
35182,0.00019749613794912
35181,0.000197552763824607
35180,0.000197609278569595
35179,0.000197660556854364
35178,0.000197711745129428
35177,0.000197762843309741
35176,0.000197813851310385
35175,0.000197864769046568
35174,0.000197915596433629
35173,0.000197966333387033
35172,0.000198016979822376
35171,0.000198067535655378
35170,0.000198118000801893
35169,0.000198168375177902
35168,0.000198218658699515
35167,0.000198268851282972
35166,0.000198318952844645
35165,0.000198368963301032
35164,0.000198418882568766
35163,0.000198468710564607
35162,0.00019851844720545
35161,0.000198568092408316
35160,0.000198617646090362
35159,0.000198655364147801
35158,0.000198693028286773
35157,0.000198730638471911
35156,0.000198768194667888
35155,0.000198805696839425
35154,0.000198843144951285
35153,0.000198880538968276
35152,0.00019891787885525
35151,0.000198955164577103
35150,0.000198992396098777
35149,0.000199029573385257
35148,0.000199066696401573
35147,0.0001991037651128
35146,0.000199140779484058
35145,0.000199177739480511
35144,0.000199214645067367
35143,0.000199251496209881
35142,0.000199288292873351
35141,0.000199325035023122
35140,0.000199361722624581
35139,0.000199392645651154
35138,0.000199423529259783
35137,0.000199454373430063
35136,0.00019948517814161
35135,0.000199515943374064
35134,0.000199546669107089
35133,0.000199577355320371
35132,0.00019960800199362
35131,0.000199638609106569
35130,0.000199669176638974
35129,0.000199699704570616
35128,0.000199730192881297
35127,0.000199760641550844
35126,0.000199791050559108
35125,0.00019982141988596
35124,0.000199851749511299
35123,0.000199882039415045
35122,0.000199912289577142
35121,0.000199942499977557
35120,0.000199972670596281
35119,0.000199993722889316
35118,0.000200014755262029
35117,0.000200035767707667
35116,0.000200056760219487
35115,0.000200077732790748
35114,0.00020009868541472
35113,0.000200119618084673
35112,0.000200140530793888
35111,0.000200161423535649
35110,0.000200182296303247
35109,0.000200203149089978
35108,0.000200223981889145
35107,0.000200244794694057
35106,0.000200265587498028
35105,0.000200286360294379
35104,0.000200307113076435
35103,0.00020032784583753
35102,0.000200348558571002
35101,0.000200369251270194
35100,0.000200389923928457
35099,0.000200405415266298
35098,0.000200420895324579
35097,0.000200436364100501
35096,0.000200451821591266
35095,0.000200467267794081
35094,0.000200482702706151
35093,0.000200498126324686
35092,0.000200513538646896
35091,0.000200528939669995
35090,0.000200544329391196
35089,0.000200559707807715
35088,0.000200575074916772
35087,0.000200590430715587
35086,0.00020060577520138
35085,0.000200621108371378
35084,0.000200636430222804
35083,0.000200651740752888
35082,0.000200667039958858
35081,0.000200682327837947
35080,0.000200697604387388
35079,0.000200704074035724
35078,0.000200710541238342
35077,0.000200717005994988
35076,0.000200723468305407
35075,0.000200729928169348
35074,0.000200736385586556
35073,0.000200742840556778
35072,0.000200749293079762
35071,0.000200755743155254
35070,0.000200762190783002
35069,0.000200768635962753
35068,0.000200775078694254
35067,0.000200781518977252
35066,0.000200787956811497
35065,0.000200794392196734
35064,0.000200800825132713
35063,0.00020080725561918
35062,0.000200813683655885
35061,0.000200820109242575
35060,0.000200826532378998
35059,0.000200829263274076
35058,0.000200831992984856
35057,0.000200834721511251
35056,0.000200837448853174
35055,0.000200840175010538
35054,0.000200842899983257
35053,0.000200845623771244
35052,0.000200848346374411
35051,0.000200851067792674
35050,0.000200853788025945
35049,0.000200856507074137
35048,0.000200859224937165
35047,0.000200861941614941
35046,0.00020086465710738
35045,0.000200867371414396
35044,0.000200870084535902
35043,0.000200872796471811
35042,0.000200875507222039
35041,0.000200878216786499
35040,0.000200880925165104
35039,0.000200880599555619
35038,0.00020088027380739
35037,0.000200879947920417
35036,0.000200879621894703
35035,0.000200879295730251
35034,0.000200878969427062
35033,0.000200878642985138
35032,0.000200878316404482
35031,0.000200877989685094
35030,0.000200877662826978
35029,0.000200877335830136
35028,0.000200877008694568
35027,0.000200876681420278
35026,0.000200876354007268
35025,0.000200876026455539
35024,0.000200875698765094
35023,0.000200875370935934
35022,0.000200875042968061
35021,0.000200874714861478
35020,0.000200874386616187
35019,0.000200872378912813
35018,0.000200870370948012
35017,0.000200868362721803
35016,0.000200866354234205
35015,0.000200864345485237
35014,0.000200862336474918
35013,0.000200860327203267
35012,0.000200858317670302
35011,0.000200856307876043
35010,0.000200854297820508
35009,0.000200852287503717
35008,0.000200850276925688
35007,0.00020084826608644
35006,0.000200846254985991
35005,0.000200844243624362
35004,0.000200842232001571
35003,0.000200840220117636
35002,0.000200838207972577
35001,0.000200836195566413
35000,0.000200834182899161
34999,0.000200832500942358
34998,0.000200830818845342
34997,0.000200829136608117
34996,0.000200827454230687
34995,0.000200825771713055
34994,0.000200824089055225
34993,0.000200822406257202
34992,0.000200820723318988
34991,0.000200819040240587
34990,0.000200817357022004
34989,0.000200815673663242
34988,0.000200813990164305
34987,0.000200812306525196
34986,0.000200810622745919
34985,0.000200808938826479
34984,0.000200807254766879
34983,0.000200805570567122
34982,0.000200803886227212
34981,0.000200802201747154
34980,0.000200800517126951
34979,0.000200798832366606
34978,0.000200797147466123
34977,0.000200795462425507
34976,0.000200793777244761
34975,0.000200792091923889
34974,0.000200790406462894
34973,0.00020078872086178
34972,0.000200787035120551
34971,0.000200785349239211
34970,0.000200783663217764
34969,0.000200781977056213
34968,0.000200780290754562
34967,0.000200778604312815
34966,0.000200776917730975
34965,0.000200775231009047
34964,0.000200773544147035
34963,0.000200771857144941
34962,0.000200770170002769
34961,0.000200768482720525
34960,0.00020076679529821
34959,0.00020076679529821
34958,0.00020076679529821
34957,0.00020076679529821
34956,0.00020076679529821
34955,0.00020076679529821
34954,0.00020076679529821
34953,0.00020076679529821
34952,0.00020076679529821
34951,0.00020076679529821
34950,0.00020076679529821
34949,0.00020076679529821
34948,0.00020076679529821
34947,0.00020076679529821
34946,0.00020076679529821
34945,0.00020076679529821
34944,0.00020076679529821
34943,0.00020076679529821
34942,0.00020076679529821
34941,0.00020076679529821
34940,0.00020076679529821
34939,0.000200770170002769
34938,0.000200773544147035
34937,0.000200776917730975
34936,0.000200780290754562
34935,0.000200783663217764
34934,0.000200787035120551
34933,0.000200790406462894
34932,0.000200793777244761
34931,0.000200797147466123
34930,0.000200800517126951
34929,0.000200803886227212
34928,0.000200807254766879
34927,0.000200810622745919
34926,0.000200813990164305
34925,0.000200817357022004
34924,0.000200820723318988
34923,0.000200824089055225
34922,0.000200827454230687
34921,0.000200830818845342
34920,0.000200834182899161
34919,0.000200841570940092
34918,0.000200848956324618
34917,0.000200856339052237
34916,0.000200863719122453
34915,0.000200871096534764
34914,0.000200878471288673
34913,0.00020088584338368
34912,0.000200893212819288
34911,0.000200900579594996
34910,0.000200907943710308
34909,0.000200915305164725
34908,0.000200922663957748
34907,0.000200930020088881
34906,0.000200937373557626
34905,0.000200944724363484
34904,0.00020095207250596
34903,0.000200959417984555
34902,0.000200966760798773
34901,0.000200974100948117
34900,0.000200981438432091
34899,0.000200993784004168
34898,0.000201006122374656
34897,0.000201018453541751
34896,0.00020103077750365
34895,0.000201043094258552
34894,0.000201055403804655
34893,0.00020106770614016
34892,0.000201080001263267
34891,0.000201092289172178
34890,0.000201104569865097
34889,0.000201116843340226
34888,0.000201129109595771
34887,0.000201141368629937
34886,0.000201153620440931
34885,0.00020116586502696
34884,0.000201178102386234
34883,0.000201190332516961
34882,0.000201202555417351
34881,0.000201214771085618
34880,0.000201226979519971
34879,0.00020124413207435
34878,0.000201261270293974
34877,0.000201278394174299
34876,0.000201295503710781
34875,0.000201312598898882
34874,0.000201329679734065
34873,0.000201346746211797
34872,0.000201363798327549
34871,0.000201380836076796
34870,0.000201397859455015
34869,0.000201414868457687
34868,0.000201431863080296
34867,0.00020144884331833
34866,0.000201465809167281
34865,0.000201482760622642
34864,0.000201499697679912
34863,0.000201516620334592
34862,0.000201533528582187
34861,0.000201550422418205
34860,0.000201567301838158
34859,0.000201587093457751
34858,0.00020160686469929
34857,0.000201626615556078
34856,0.000201646346021425
34855,0.000201666056088645
34854,0.000201685745751061
34853,0.000201705415002001
34852,0.000201725063834798
34851,0.000201744692242794
34850,0.000201764300219334
34849,0.000201783887757773
34848,0.000201803454851469
34847,0.000201823001493787
34846,0.000201842527678099
34845,0.000201862033397784
34844,0.000201881518646224
34843,0.000201900983416812
34842,0.000201920427702944
34841,0.000201939851498022
34840,0.000201959254795457
34839,0.000201981496357649
34838,0.00020200370993507
34837,0.000202025895517948
34836,0.000202048053096523
34835,0.000202070182661047
34834,0.000202092284201782
34833,0.000202114357709004
34832,0.000202136403172999
34831,0.000202158420584065
34830,0.000202180409932512
34829,0.000202202371208661
34828,0.000202224304402845
34827,0.000202246209505408
34826,0.000202268086506707
34825,0.00020228993539711
34824,0.000202311756166996
34823,0.000202333548806756
34822,0.000202355313306793
34821,0.000202377049657522
34820,0.00020239875784937
34819,0.000202424760673161
34818,0.000202450721541108
34817,0.000202476640436556
34816,0.000202502517342875
34815,0.000202528352243462
34814,0.000202554145121743
34813,0.000202579895961167
34812,0.000202605604745211
34811,0.000202631271457381
34810,0.000202656896081206
34809,0.000202682478600244
34808,0.000202708018998079
34807,0.000202733517258322
34806,0.00020275897336461
34805,0.000202784387300608
34804,0.000202809759050008
34803,0.000202835088596527
34802,0.00020286037592391
34801,0.000202885621015929
34800,0.000202910823856383
34799,0.000202942299586311
34798,0.000202973711397702
34797,0.000203005059259365
34796,0.00020303634314017
34795,0.000203067563009047
34794,0.000203098718834988
34793,0.000203129810587043
34792,0.000203160838234323
34791,0.000203191801746001
34790,0.000203222701091309
34789,0.00020325353623954
34788,0.000203284307160048
34787,0.000203315013822247
34786,0.000203345656195612
34785,0.000203376234249679
34784,0.000203406747954044
34783,0.000203437197278366
34782,0.000203467582192362
34781,0.000203497902665811
34780,0.000203528158668555
34779,0.000203560894323929
34778,0.000203593552089807
34777,0.000203626131927722
34776,0.000203658633799296
34775,0.000203691057666242
34774,0.000203723403490364
34773,0.000203755671233556
34772,0.000203787860857804
34771,0.000203819972325183
34770,0.00020385200559786
34769,0.000203883960638092
34768,0.000203915837408229
34767,0.000203947635870711
34766,0.000203979355988067
34765,0.000204010997722921
34764,0.000204042561037987
34763,0.000204074045896068
34762,0.000204105452260062
34761,0.000204136780092957
34760,0.000204168029357832
34759,0.000204202603830934
34758,0.000204237086142101
34757,0.000204271476241491
34756,0.000204305774079389
34755,0.000204339979606201
34754,0.000204374092772462
34753,0.000204408113528828
34752,0.000204442041826084
34751,0.000204475877615139
34750,0.000204509620847024
34749,0.000204543271472901
34748,0.000204576829444054
34747,0.000204610294711894
34746,0.000204643667227956
34745,0.000204676946943905
34744,0.000204710133811528
34743,0.00020474322778274
34742,0.000204776228809583
34741,0.000204809136844223
34740,0.000204841951838956
34739,0.000204878554000845
34738,0.000204915039320705
34737,0.000204951407732348
34736,0.000204987659169784
34735,0.000205023793567226
34734,0.000205059810859084
34733,0.000205095710979969
34732,0.000205131493864694
34731,0.000205167159448271
34730,0.000205202707665915
34729,0.000205238138453041
34728,0.000205273451745264
34727,0.000205308647478404
34726,0.000205343725588479
34725,0.000205378686011712
34724,0.000205413528684526
34723,0.000205448253543548
34722,0.000205482860525605
34721,0.00020551734956773
34720,0.000205551720607158
34719,0.000205586512672429
34718,0.000205621177311585
34717,0.000205655714459389
34716,0.000205690124050847
34715,0.0002057244060212
34714,0.000205758560305932
34713,0.000205792586840765
34712,0.00020582648556166
34711,0.000205860256404817
34710,0.00020589389930668
34709,0.000205927414203929
34708,0.000205960801033486
34707,0.000205994059732514
34706,0.000206027190238418
34705,0.00020606019248884
34704,0.000206093066421669
34703,0.00020612581197503
34702,0.000206158429087293
34701,0.000206190917697068
34700,0.00020622327774321
34699,0.00020625887144873
34698,0.000206294308530362
34697,0.000206329588906788
34696,0.000206364712497051
34695,0.000206399679220554
34694,0.000206434488997059
34693,0.000206469141746688
34692,0.000206503637389925
